Date,County,Active Dem,Active Rep,Active Uaf,Total Active,Inactive Dem,Inactive Rep,Inactive Uaf,Total Inactive,Grand Total,Year,Month,Label,Active Dem_change,Active Rep_change,Active Uaf_change,Total Active_change,Inactive Dem_change,Inactive Rep_change,Inactive Uaf_change,Total Inactive_change,Grand Total_change
2017-03-28,Mesa,17918,41305,33543,92766,4033,7425,10047,21505,114271,2017,mar,REP,0.00011163206072795084,0.0013090591743230018,0.005968090211132537,0.0027564289652042273,-0.007872078720787212,-0.007087456539181636,-0.0071153276015416544,-0.007247714892438362,0.0008583465442792981
2017-03-28,Lake,1864,803,1453,4120,233,123,345,701,4821,2017,mar,DEM,-0.002675227394328572,0.0024968789013732895,0.01324965132496514,0.003898635477582957,0.0,-0.008064516129032251,-0.0028901734104046506,-0.002844950213371278,0.002912419388391818
2017-03-28,Mineral,266,317,149,732,16,26,25,67,799,2017,mar,Swing,0.0,-0.006269592476489061,0.020547945205479534,0.001367989056087593,0.0,0.0,0.0,0.0,0.0012531328320801727
2017-03-28,Montezuma,3679,7647,5250,16576,558,741,1212,2511,19087,2017,mar,Swing,-0.00027173913043476716,-0.0016971279373367842,0.0069044879171460405,0.0013289839313761487,-0.0017889087656529634,-0.005369127516778538,-0.004108463434675413,-0.003966679888932956,0.0006290956749672727
2017-03-28,Montrose,4566,12031,8470,25067,258,645,904,1807,26874,2017,mar,REP,0.0006574621959236637,0.0006653913332779204,0.008213307939531012,0.003201664865730258,-0.0038610038610038533,-0.001547987616099089,-0.009857612267250793,-0.006050605060506031,0.0025741466144375558
2017-03-28,Morgan,2949,6484,5225,14658,222,298,622,1142,15800,2017,mar,REP,0.0027201632097926254,-0.001386108116433027,0.00849256900212314,0.0029421826890181357,-0.008928571428571397,-0.009966777408637828,-0.0048000000000000265,-0.006956521739130417,0.002220107833809104
2017-03-28,Otero,3432,3983,3430,10845,293,227,511,1031,11876,2017,mar,Swing,-0.0008733624454148048,-0.0015041363750313286,0.010309278350515427,0.0024031795914594145,-0.02006688963210701,-0.004385964912280715,-0.007766990291262155,-0.01055662188099804,0.0012646488491694363
2017-03-28,Ouray,1157,1310,1331,3798,113,213,237,563,4361,2017,mar,DEM,-0.002586206896551757,-0.0007627765064835978,0.0022590361445782303,-0.0002632271650434559,0.0,-0.004672897196261627,-0.004201680672268893,-0.0035398230088495852,-0.000687442713107278
2017-03-28,Park,2541,5064,4737,12342,253,472,682,1407,13749,2017,mar,Swing,0.002366863905325367,0.002573747772718349,0.0072294280246651965,0.004312800065098932,-0.01171875,0.008547008547008517,0.005899705014749346,0.003566333808844524,0.004236359652326271
2017-03-28,Moffat,862,4374,2311,7547,309,797,985,2091,9638,2017,mar,REP,0.0023255813953488857,0.00644270593649332,0.0056570931244559475,0.005730277185501009,-0.006430868167202619,-0.011166253101737023,-0.01005025125628145,-0.009943181818181768,0.0022878535773711572
2017-04-28,Otero,3429,3993,3450,10872,288,227,512,1027,11899,2017,apr,Swing,-0.0008741258741258306,0.002510670348983224,0.005830903790087438,0.0024896265560165887,-0.017064846416382284,0.0,0.001956947162426559,-0.0038797284190106307,0.0019366790165038505
2017-04-28,Ouray,1161,1310,1346,3817,112,211,234,557,4374,2017,apr,DEM,0.0034572169403630504,0.0,0.011269722013523609,0.005002632964718368,-0.008849557522123908,-0.009389671361502372,-0.012658227848101222,-0.010657193605683846,0.0029809676679659614
2017-04-28,Archuleta,2003,4228,2640,8871,355,576,464,1395,10266,2017,apr,Swing,-0.002490039840637448,0.00142112742775935,0.008018327605956443,0.002486156627867553,0.0,0.006993006993007089,0.0043290043290042934,0.004319654427645814,0.002734909161945742
2017-04-28,Phillips,431,1571,711,2713,104,198,159,461,3174,2017,apr,REP,0.004662004662004726,-0.0006361323155216203,0.005657708628005631,0.0018463810930575697,-0.018867924528301883,0.0,0.0,-0.004319654427645814,0.0009460737937558861
2017-04-28,Park,2539,5077,4794,12410,253,470,682,1405,13815,2017,apr,Swing,-0.0007870916961826291,0.0025671406003160424,0.012032932235592098,0.005509641873278293,0.0,-0.004237288135593209,0.0,-0.001421464108031234,0.004800349116299341
2017-04-28,Morgan,2949,6480,5267,14696,219,301,615,1135,15831,2017,apr,REP,0.0,-0.0006169031462059937,0.008038277511961622,0.0025924409878563814,-0.013513513513513487,0.010067114093959662,-0.0112540192926045,-0.0061295971978984065,0.001962025316455618
2017-04-28,Logan,1829,5931,3627,11387,223,421,765,1409,12796,2017,apr,REP,-0.0038126361655773655,0.0013506668917777631,-0.0005511160099200829,-8.781173164740252e-05,0.0045045045045044585,-0.007075471698113178,0.0,-0.0014174344436569397,-0.0002343933119774988
2017-04-28,Montezuma,3673,7665,5299,16637,557,742,1210,2509,19146,2017,apr,Swing,-0.0016308779559662812,0.0023538642604943316,0.009333333333333416,0.0036800193050192664,-0.0017921146953404632,0.0013495276653170407,-0.0016501650165016146,-0.0007964954201513663,0.00309110913186994
2017-04-28,Moffat,861,4378,2315,7554,309,795,983,2087,9641,2017,apr,REP,-0.001160092807424573,0.0009144947416552807,0.0017308524448291784,0.0009275208692196557,0.0,-0.0025094102885822034,-0.0020304568527919065,-0.0019129603060736855,0.00031126789790403286
2017-04-28,Mineral,263,317,150,730,16,26,25,67,797,2017,apr,Swing,-0.011278195488721776,0.0,0.006711409395973256,-0.002732240437158473,0.0,0.0,0.0,0.0,-0.0025031289111389077
2017-04-28,Mesa,17915,41299,33750,92964,4018,7441,10050,21509,114473,2017,apr,REP,-0.0001674294006027699,-0.00014526086430211027,0.0061711832573114744,0.002134402690640913,-0.003719315645921095,0.0021548821548822428,0.00029859659599873467,0.00018600325505691018,0.001767727594927937
2017-04-28,Pitkin,4902,2153,5732,12787,622,367,1168,2157,14944,2017,apr,DEM,0.0008166598611678566,-0.0004642525533889996,0.004556607080266284,0.002273083555416111,-0.0016051364365970988,0.005479452054794498,0.0017152658662091813,0.0013927576601671099,0.0021459227467810482
2017-04-28,Montrose,4560,12026,8534,25120,259,643,901,1803,26923,2017,apr,REP,-0.0013140604467805073,-0.0004155930512841355,0.007556080283352973,0.0021143335859894474,0.003875968992248069,-0.0031007751937984773,-0.0033185840707964376,-0.0022136137244050946,0.001823323658554754
2017-04-28,Prowers,1397,2967,1957,6321,135,284,445,864,7185,2017,apr,REP,-0.0014295925661186315,0.0003371544167227736,0.009283135636926287,0.0026967005076141692,-0.007352941176470562,0.0,-0.006696428571428603,-0.004608294930875556,0.0018126045733408702
2017-04-28,San Miguel,2500,927,1911,5338,323,112,394,829,6167,2017,apr,DEM,-0.0015974440894568342,0.00216216216216214,0.0031496062992126816,0.0007499062617173369,0.0031055900621117516,0.0,-0.005050505050505083,-0.001204819277108471,0.00048669695003233926
2017-04-28,Rio Blanco,341,2775,837,3953,34,186,248,468,4421,2017,apr,REP,0.002941176470588225,-0.0014393666786614023,0.0,-0.0007583417593528541,0.0,0.0,0.0,0.0,-0.0006781193490054127
2017-04-28,Rio Grande,2156,2768,1867,6791,225,286,434,945,7736,2017,apr,Swing,-0.0018518518518518823,-0.0018031013342949542,0.010281385281385225,0.001474708745022868,-0.004424778761061954,-0.01379310344827589,-0.006864988558352381,-0.008394543546694666,0.0002585983966898464
2017-04-28,Routt,5184,4774,7194,17152,578,560,1269,2407,19559,2017,apr,DEM,-0.0009635767970707088,-0.0006280092108017499,0.006013145014683197,0.0020447508325056596,0.0017331022530329143,-0.010600706713780883,-0.0015735641227380137,-0.0028997514498757537,0.001433618350314969
2017-04-28,Saguache,1670,849,1148,3667,184,82,261,527,4194,2017,apr,DEM,0.0005991611743558778,0.0,0.011453744493391982,0.003832466465918394,-0.010752688172043001,-0.012048192771084376,0.0,-0.005660377358490565,0.0026296916088930367
2017-04-28,San Juan,172,137,307,616,22,19,56,97,713,2017,apr,DEM,-0.005780346820809301,0.007352941176470562,0.01655629139072845,0.008183306055646433,0.0,-0.050000000000000044,-0.01754385964912286,-0.02020202020202022,0.004225352112676051
2017-04-28,Lincoln,392,1698,659,2749,62,142,160,364,3113,2017,apr,REP,0.002557544757033181,-0.0017636684303351524,-0.00302571860816947,-0.0014529604068289625,0.0,0.0,0.0,0.0,-0.0012832852101379855
2017-04-28,Sedgwick,238,895,419,1552,31,91,95,217,1769,2017,apr,REP,0.0,-0.0022296544035674826,0.012077294685990392,0.0019367333763717909,0.0,-0.010869565217391353,0.0,-0.004587155963302725,0.0011318619128466434
2017-04-28,Summit,6325,4606,9192,20123,1564,1263,3210,6037,26160,2017,apr,DEM,0.0020595690747782225,-0.0004340277777777901,0.005909389363099038,0.003240602253465008,-0.0025510204081632404,-0.005511811023622082,-0.0031055900621117516,-0.0034664905909541632,0.0016847909327615262
2017-04-28,Teller,2770,8410,5916,17096,333,761,943,2037,19133,2017,apr,REP,-0.002161383285302576,0.0007139457401237337,0.005267629566694909,0.0018165836507471056,-0.014792899408283988,-0.001312335958005284,-0.008412197686645584,-0.0068259385665528916,0.0008893073864826295
2017-04-28,Washington,276,2207,591,3074,32,140,89,261,3335,2017,apr,REP,-0.007194244604316502,0.0,0.02249134948096887,0.0035912504080966023,0.0,-0.007092198581560294,-0.011111111111111072,-0.0076045627376425395,0.0027059530968129852
2017-04-28,Weld,38598,63583,63542,165723,3214,4310,7620,15144,180867,2017,apr,Swing,0.000777846919726155,0.0016856764761483678,0.006334927623451891,0.003250880825251601,0.0003112356053531773,0.0009289363678588458,-0.001048767697954922,-0.00019805902158842592,0.002961188468000975
2017-04-28,Yuma,817,3086,1683,5586,69,169,181,419,6005,2017,apr,REP,-0.008495145631068013,-0.003873466752743693,0.004776119402985168,-0.0019653385742361973,0.014705882352941124,-0.00588235294117645,-0.005494505494505475,-0.0023809523809523725,-0.0019943493435267134
2017-04-28,Baca,596,1314,659,2569,35,66,108,209,2778,2017,apr,REP,-0.009966777408637828,-0.002277904328018221,0.009188361408882129,-0.001166407465007735,-0.02777777777777779,-0.014925373134328401,-0.018181818181818188,-0.018779342723004744,-0.0025134649910233398
2017-04-28,Pueblo,42243,25788,32100,100131,2883,1673,4494,9050,109181,2017,apr,DEM,-0.0006860333080999093,0.00100923841316658,0.005229699683712674,0.0016405413786548806,-0.0055191445325974975,-0.0005973715651135247,-0.006850828729281777,-0.005275884809848308,0.0010635859349927834
2017-04-28,Las Animas,3952,2252,2245,8449,552,406,554,1512,9961,2017,apr,Swing,0.0,0.003118040089086893,0.0022321428571427937,0.0014223065070522178,-0.007194244604316502,0.0,-0.0018018018018017834,-0.003295978905734964,0.0007032348804500987
2017-04-28,Huerfano,2009,1242,1245,4496,145,110,203,458,4954,2017,apr,DEM,-0.007411067193675902,0.002421307506053294,0.003223207091055613,-0.001776198934280604,0.00694444444444442,-0.017857142857142905,0.004950495049504955,0.0,-0.0016122531237404703
2017-04-28,Lake,1866,803,1448,4117,232,127,344,703,4820,2017,apr,DEM,0.0010729613733906351,0.0,-0.0034411562284927255,-0.0007281553398058582,-0.0042918454935622075,0.03252032520325199,-0.0028985507246376274,0.0028530670470756636,-0.00020742584526034502
2017-04-28,Alamosa,3316,2575,2778,8669,309,213,537,1059,9728,2017,apr,DEM,0.0006035003017501595,-0.00038819875776396895,0.010181818181818292,0.003356481481481488,-0.006430868167202619,-0.004672897196261627,-0.0018587360594795044,-0.0037629350893697566,0.0025765227249303635
2017-04-28,Bent,794,913,758,2465,157,137,211,505,2970,2017,apr,Swing,-0.0012578616352201255,-0.001094091903719896,0.014725568942436373,0.003664495114006572,-0.006329113924050667,0.0,-0.014018691588784993,-0.007858546168958758,0.001686340640809414
2017-04-28,Boulder,96808,36860,82971,216639,6698,2663,10659,20020,236659,2017,apr,DEM,-0.00028914866372009573,-0.0021926856338485567,0.004625313298381117,0.001261750922048721,0.004348478032688563,0.010242792109256493,-0.0005625879043600346,0.0025037556334501776,0.00136669826010416
2017-04-28,Broomfield,13310,12680,17854,43844,1135,1114,2237,4486,48330,2017,apr,DEM,0.0009776641347671866,-0.0018891687657430767,0.005915826243731992,0.0021485714285713886,0.01158645276292325,-0.006244424620874267,0.0008948545861298118,0.001786511835640825,0.002114953968648914
2017-04-28,Chaffee,3510,4686,4805,13001,243,328,700,1271,14272,2017,apr,Swing,-0.0008539709649871829,0.0027819387973464504,0.007337526205450695,0.003473294226613133,0.012499999999999956,-0.012048192771084376,0.004304160688665792,0.0015760441292356209,0.0033040421792618346
2017-04-28,Cheyenne,160,839,307,1306,16,52,36,104,1410,2017,apr,REP,0.0,-0.0023781212841854638,0.009868421052631637,0.0007662835249042654,0.0,-0.018867924528301883,-0.027027027027026973,-0.018867924528301883,-0.0007087172218285254
2017-04-28,Clear Creek,2144,2096,2780,7020,207,182,423,812,7832,2017,apr,DEM,0.00046663555762949116,-0.0009532888465204614,0.0036101083032491488,0.0012836970474967568,0.0,-0.005464480874316946,-0.002358490566037763,-0.002457002457002422,0.0008945686900958538
2017-04-28,Conejos,2376,1775,760,4911,183,134,153,470,5381,2017,apr,DEM,-0.0025188916876573986,-0.0011254924029262536,0.003963011889035695,-0.0010170870626525774,0.005494505494505475,-0.007407407407407418,-0.00649350649350644,-0.002123142250530785,-0.0011137924633376484
2017-04-28,Costilla,1544,379,509,2432,82,31,111,224,2656,2017,apr,DEM,-0.005154639175257714,-0.005249343832021025,0.013944223107569709,-0.001232032854209475,-0.012048192771084376,-0.06060606060606055,0.0,-0.013215859030836996,-0.002253944402704766
2017-04-28,Crowley,424,957,498,1879,41,49,78,168,2047,2017,apr,REP,-0.009345794392523366,0.0010460251046024993,0.012195121951219523,0.0015991471215350828,-0.023809523809523836,0.0,0.0,-0.00591715976331364,0.0009779951100243878
2017-04-28,Custer,505,2167,839,3511,35,116,90,241,3752,2017,apr,REP,0.005976095617529875,0.0041705282669137755,0.0,0.0034295513003714806,0.0,-0.016949152542372836,0.0,-0.008230452674897082,0.0026723677177979965
2017-04-28,Delta,3561,9495,6734,19790,202,467,712,1381,21171,2017,apr,REP,-0.0033585222502099388,0.0002106815548299501,0.004774694121157941,0.0011129097531363819,0.010000000000000009,-0.014767932489451518,-0.00835654596100277,-0.007902298850574696,0.0005198487712665401
2017-04-28,Denver,197232,58363,145688,401283,16566,5844,23290,45700,446983,2017,apr,DEM,-0.00042571306939120923,-0.0020348141308437206,0.003651193871505587,0.0008155508335079276,0.0026631158455392434,0.00257334019557387,0.0028418877023768108,0.0027427317608337276,0.0010122477498761828
2017-04-28,Dolores,342,700,408,1450,37,48,119,204,1654,2017,apr,REP,0.00588235294117645,0.0,-0.0024449877750610804,0.0006901311249136732,0.0,0.0,-0.008333333333333304,-0.004878048780487809,0.0
2017-04-28,Douglas,43878,98899,75268,218045,3276,7032,7671,17979,236024,2017,apr,Swing,0.0018036941482681978,0.00036414027492592815,0.006552729412393932,0.002782376747608506,0.00955315870570117,0.011944164628004073,0.003532182103610726,0.007904473595694572,0.003170717194127759
2017-04-28,Eagle,9195,7940,13530,30665,812,771,2152,3735,34400,2017,apr,DEM,0.00032637075718011666,0.0002519526329050059,0.005125919322487293,0.0024190121277500864,0.004950495049504955,-0.003875968992248069,0.00046490004649002437,0.0005357621216179886,0.0022141941498659
2017-04-28,Arapahoe,126418,108208,138242,372868,10499,7370,18224,36093,408961,2017,apr,DEM,0.001568689589605432,0.000332803313241925,0.007257042099587663,0.003309672315532808,-0.002565076952308565,0.0013586956521738358,-0.0014246575342465873,-0.001189949081248587,0.002910926150269555
2017-04-28,Elbert,2313,10304,5817,18434,145,488,484,1117,19551,2017,apr,REP,-0.0008639308855291628,0.0013605442176871652,0.008670019074041857,0.003374700631395555,0.0,0.010351966873705987,-0.0020618556701030855,0.003593890386343279,0.003387220939184088
2017-04-28,Fremont,5144,12066,9714,26924,498,971,1512,2981,29905,2017,apr,REP,-0.002327385570209506,0.0003316199635217121,0.0022699133305819075,0.0005202526941656682,-0.00994035785288272,-0.0020554984583761593,-0.004608294930875556,-0.004674457429048373,0.0
2017-04-28,Garfield,8255,10530,13562,32347,482,644,1901,3027,35374,2017,apr,Swing,0.001577287066246047,0.001712328767123239,0.009528063123418251,0.0049397290915869085,0.01048218029350112,0.0,-0.006272869837950834,-0.0023071852340145194,0.004315484640281753
2017-04-28,Gilpin,1252,1141,1850,4243,175,141,330,646,4889,2017,apr,DEM,-0.0023904382470119057,-0.005231037489102031,0.0032537960954446277,-0.0007065473386717036,0.0,0.014388489208633004,0.003039513677811634,0.004665629860031162,0.0
2017-04-28,Grand,2331,4308,3854,10493,149,230,488,867,11360,2017,apr,Swing,-0.0021404109589041598,0.0,0.008108815066701469,0.0024839973249259906,-0.00666666666666671,0.00877192982456143,0.006185567010309256,0.004634994206257348,0.0026478375992939895
2017-04-28,Gunnison,3641,2879,4801,11321,382,363,909,1654,12975,2017,apr,DEM,0.0022020368841177973,-0.0003472222222222765,0.0035535117056855192,0.002124457820660286,-0.0026109660574412663,-0.005479452054794498,-0.005470459518599591,-0.004813477737665495,0.0012346631684543308
2017-04-28,Hinsdale,114,412,153,679,9,33,22,64,743,2017,apr,Swing,0.0,0.0,0.013245033112582849,0.002954209748892156,0.0,0.0,0.0,0.0,0.0026990553306343035
2017-04-28,Jackson,112,690,184,986,30,108,68,206,1192,2017,apr,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,Jefferson,118064,117767,151637,387468,9246,8117,16358,33721,421189,2017,apr,DEM,0.00011859381617962406,-0.0017123142520493184,0.0040456610120112035,0.0010928961748633004,-0.0022661055357721116,-0.0011075559931085222,-0.0005498869676788809,-0.0011552132701422302,0.0009125366856381767
2017-04-28,Kiowa,143,578,234,955,11,29,32,72,1027,2017,apr,REP,0.0,0.00521739130434784,-0.01680672268907568,-0.0010460251046024993,0.0,0.0,-0.08571428571428574,-0.040000000000000036,-0.0038797284190106307
2017-04-28,Kit Carson,574,2566,1219,4359,56,172,249,477,4836,2017,apr,REP,-0.00347222222222221,0.0003898635477583845,0.009942004971002394,0.0025298988040478587,-0.01754385964912286,-0.011494252873563204,-0.011904761904761862,-0.012422360248447228,0.0010349824052990897
2017-04-28,La Plata,12041,11243,13369,36653,1710,1497,2975,6182,42835,2017,apr,DEM,-0.014648117839607178,-0.007503531073446368,-0.011607274878012719,-0.011355667044289808,0.1205766710353866,0.05571227080394925,0.07750814922129656,0.08361086765994741,0.0013090535075621634
2017-04-28,Larimer,64199,73274,92893,230366,3996,4198,11075,19269,249635,2017,apr,DEM,7.788889927407006e-05,-0.00017738480221596298,0.003760332811064915,0.0014780937807030714,0.004524886877828038,0.0002382654276864571,0.0003613043085539669,0.0011950535176139532,0.0014562405725473404
