,Grand_total,Forecast,County,Label
2015-08-28,242556.0,,Adams,DEM
2015-09-28,243479.0,,Adams,DEM
2015-10-28,245347.0,,Adams,DEM
2015-11-28,245608.0,,Adams,DEM
2015-12-28,246269.0,,Adams,DEM
2016-01-28,247794.0,,Adams,DEM
2016-02-28,248253.0,,Adams,DEM
2016-03-28,249709.0,,Adams,DEM
2016-04-28,251127.0,,Adams,DEM
2016-05-28,253975.0,,Adams,DEM
2016-06-28,256204.0,,Adams,DEM
2016-07-28,258089.0,,Adams,DEM
2016-08-28,260954.0,,Adams,DEM
2016-09-28,264719.0,,Adams,DEM
2016-10-28,272272.0,,Adams,DEM
2016-11-28,276084.0,,Adams,DEM
2016-12-28,266739.0,,Adams,DEM
2017-01-28,266443.0,,Adams,DEM
2017-02-28,266924.0,,Adams,DEM
2017-03-28,267432.0,,Adams,DEM
2017-04-28,268015.0,,Adams,DEM
2017-05-28,268669.0,,Adams,DEM
2017-06-28,269749.0,,Adams,DEM
2017-07-28,270589.0,,Adams,DEM
2017-08-28,271690.0,,Adams,DEM
2017-09-28,272567.0,,Adams,DEM
2017-10-28,273840.0,,Adams,DEM
2017-11-28 00:00:00,,273928.3771210654,Adams,DEM
2017-12-28 00:00:00,,274648.33651240915,Adams,DEM
2018-01-28 00:00:00,,275649.89696252247,Adams,DEM
2018-02-28 00:00:00,,275393.56737512513,Adams,DEM
2018-03-28 00:00:00,,275914.9446480499,Adams,DEM
2018-04-28 00:00:00,,276393.78277388966,Adams,DEM
2018-05-28 00:00:00,,278230.4289673426,Adams,DEM
2018-06-28 00:00:00,,279405.1042762767,Adams,DEM
2018-07-28 00:00:00,,280941.3120776481,Adams,DEM
2018-08-28 00:00:00,,282590.1378052559,Adams,DEM
2018-09-28 00:00:00,,285691.196926052,Adams,DEM
2018-10-28 00:00:00,,290741.1047515185,Adams,DEM
2018-11-28 00:00:00,,293007.4597335731,Adams,DEM
2018-12-28 00:00:00,,290375.12565414765,Adams,DEM
2019-01-28 00:00:00,,277133.4184973089,Adams,DEM
2019-02-28 00:00:00,,277132.5594608109,Adams,DEM
2019-03-28 00:00:00,,277969.12908994436,Adams,DEM
2012-11-28,10058.0,,Alamosa,DEM
2012-12-28,10125.0,,Alamosa,DEM
2013-01-28,9138.0,,Alamosa,DEM
2013-02-28,9137.0,,Alamosa,DEM
2013-03-28,9148.0,,Alamosa,DEM
2013-04-28,9155.0,,Alamosa,DEM
2013-05-28,9161.0,,Alamosa,DEM
2013-06-28,9157.0,,Alamosa,DEM
2013-07-28,9156.0,,Alamosa,DEM
2013-08-28,9179.0,,Alamosa,DEM
2013-09-28,9197.0,,Alamosa,DEM
2013-10-28,9205.0,,Alamosa,DEM
2013-11-28,9225.0,,Alamosa,DEM
2013-12-28,9190.0,,Alamosa,DEM
2014-01-28,9193.0,,Alamosa,DEM
2014-02-28,9073.0,,Alamosa,DEM
2014-03-28,8993.0,,Alamosa,DEM
2014-04-28,8999.0,,Alamosa,DEM
2014-05-28,8982.0,,Alamosa,DEM
2014-06-28,8986.0,,Alamosa,DEM
2014-07-28,9011.0,,Alamosa,DEM
2014-08-28,9005.0,,Alamosa,DEM
2014-09-28,9024.0,,Alamosa,DEM
2014-10-28,9038.0,,Alamosa,DEM
2014-11-28,9051.0,,Alamosa,DEM
2014-12-28,9061.0,,Alamosa,DEM
2015-01-28,8793.0,,Alamosa,DEM
2015-02-28,8791.0,,Alamosa,DEM
2015-03-28,8796.0,,Alamosa,DEM
2015-04-28,8800.0,,Alamosa,DEM
2015-05-28,8807.0,,Alamosa,DEM
2015-06-28,8832.0,,Alamosa,DEM
2015-07-28,8830.0,,Alamosa,DEM
2015-08-28,8831.0,,Alamosa,DEM
2015-09-28,8845.0,,Alamosa,DEM
2015-10-28,8889.0,,Alamosa,DEM
2015-11-28,8909.0,,Alamosa,DEM
2015-12-28,8903.0,,Alamosa,DEM
2016-01-28,8942.0,,Alamosa,DEM
2016-02-28,8969.0,,Alamosa,DEM
2016-03-28,9010.0,,Alamosa,DEM
2016-04-28,9056.0,,Alamosa,DEM
2016-05-28,9130.0,,Alamosa,DEM
2016-06-28,9194.0,,Alamosa,DEM
2016-07-28,9216.0,,Alamosa,DEM
2016-08-28,9300.0,,Alamosa,DEM
2016-09-28,9628.0,,Alamosa,DEM
2016-10-28,9866.0,,Alamosa,DEM
2016-11-28,10056.0,,Alamosa,DEM
2016-12-28,9659.0,,Alamosa,DEM
2017-01-28,9677.0,,Alamosa,DEM
2017-02-28,9673.0,,Alamosa,DEM
2017-03-28,9703.0,,Alamosa,DEM
2017-04-28,9728.0,,Alamosa,DEM
2017-05-28,9743.0,,Alamosa,DEM
2017-06-28,9736.0,,Alamosa,DEM
2017-07-28,9770.0,,Alamosa,DEM
2017-08-28,9809.0,,Alamosa,DEM
2017-09-28,9836.0,,Alamosa,DEM
2017-10-28,9868.0,,Alamosa,DEM
2017-11-28 00:00:00,,9887.99530426317,Alamosa,DEM
2017-12-28 00:00:00,,9857.265482735982,Alamosa,DEM
2018-01-28 00:00:00,,9865.40088263499,Alamosa,DEM
2018-02-28 00:00:00,,9767.070080210098,Alamosa,DEM
2018-03-28 00:00:00,,9704.906630527132,Alamosa,DEM
2018-04-28 00:00:00,,9716.803010536512,Alamosa,DEM
2018-05-28 00:00:00,,9713.21727540307,Alamosa,DEM
2018-06-28 00:00:00,,9726.061845308115,Alamosa,DEM
2018-07-28 00:00:00,,9750.619615860829,Alamosa,DEM
2018-08-28 00:00:00,,9757.886483894676,Alamosa,DEM
2018-09-28 00:00:00,,9822.436022909835,Alamosa,DEM
2018-10-28 00:00:00,,9869.455752431088,Alamosa,DEM
2018-11-28 00:00:00,,9908.547210208751,Alamosa,DEM
2018-12-28 00:00:00,,9845.282354626139,Alamosa,DEM
2019-01-28 00:00:00,,9609.245427067617,Alamosa,DEM
2019-02-28 00:00:00,,9607.843946662442,Alamosa,DEM
2019-03-28 00:00:00,,9633.483095072646,Alamosa,DEM
2012-11-28,384823.0,,Arapahoe,DEM
2012-12-28,385097.0,,Arapahoe,DEM
2013-01-28,382913.0,,Arapahoe,DEM
2013-02-28,372497.0,,Arapahoe,DEM
2013-03-28,372718.0,,Arapahoe,DEM
2013-04-28,372972.0,,Arapahoe,DEM
2013-05-28,373513.0,,Arapahoe,DEM
2013-06-28,374034.0,,Arapahoe,DEM
2013-07-28,375015.0,,Arapahoe,DEM
2013-08-28,376074.0,,Arapahoe,DEM
2013-09-28,377758.0,,Arapahoe,DEM
2013-10-28,378330.0,,Arapahoe,DEM
2013-11-28,377973.0,,Arapahoe,DEM
2013-12-28,379941.0,,Arapahoe,DEM
2014-01-28,378041.0,,Arapahoe,DEM
2014-02-28,375568.0,,Arapahoe,DEM
2014-03-28,374749.0,,Arapahoe,DEM
2014-04-28,375612.0,,Arapahoe,DEM
2014-05-28,376020.0,,Arapahoe,DEM
2014-06-28,377398.0,,Arapahoe,DEM
2014-07-28,378802.0,,Arapahoe,DEM
2014-08-28,380883.0,,Arapahoe,DEM
2014-09-28,384432.0,,Arapahoe,DEM
2014-10-28,388964.0,,Arapahoe,DEM
2014-11-28,389813.0,,Arapahoe,DEM
2014-12-28,380337.0,,Arapahoe,DEM
2015-01-28,380552.0,,Arapahoe,DEM
2015-02-28,380573.0,,Arapahoe,DEM
2015-03-28,381355.0,,Arapahoe,DEM
2015-04-28,382190.0,,Arapahoe,DEM
2015-05-28,382947.0,,Arapahoe,DEM
2015-06-28,384155.0,,Arapahoe,DEM
2015-07-28,385220.0,,Arapahoe,DEM
2015-08-28,385591.0,,Arapahoe,DEM
2015-09-28,387428.0,,Arapahoe,DEM
2015-10-28,389650.0,,Arapahoe,DEM
2015-11-28,389942.0,,Arapahoe,DEM
2015-12-28,391467.0,,Arapahoe,DEM
2016-01-28,392869.0,,Arapahoe,DEM
2016-02-28,393782.0,,Arapahoe,DEM
2016-03-28,396378.0,,Arapahoe,DEM
2016-04-28,398750.0,,Arapahoe,DEM
2016-05-28,400004.0,,Arapahoe,DEM
2016-06-28,402505.0,,Arapahoe,DEM
2016-07-28,404995.0,,Arapahoe,DEM
2016-08-28,409788.0,,Arapahoe,DEM
2016-09-28,413443.0,,Arapahoe,DEM
2016-10-28,422005.0,,Arapahoe,DEM
2016-11-28,425426.0,,Arapahoe,DEM
2016-12-28,426057.0,,Arapahoe,DEM
2017-01-28,406436.0,,Arapahoe,DEM
2017-02-28,406674.0,,Arapahoe,DEM
2017-03-28,407774.0,,Arapahoe,DEM
2017-04-28,408961.0,,Arapahoe,DEM
2017-05-28,409754.0,,Arapahoe,DEM
2017-06-28,410860.0,,Arapahoe,DEM
2017-07-28,411077.0,,Arapahoe,DEM
2017-08-28,413484.0,,Arapahoe,DEM
2017-09-28,414254.0,,Arapahoe,DEM
2017-10-28,415334.0,,Arapahoe,DEM
2017-11-28 00:00:00,,414557.3099122951,Arapahoe,DEM
2017-12-28 00:00:00,,416765.4571206486,Arapahoe,DEM
2018-01-28 00:00:00,,415646.4214553485,Arapahoe,DEM
2018-02-28 00:00:00,,414834.8994958189,Arapahoe,DEM
2018-03-28 00:00:00,,414964.80388641305,Arapahoe,DEM
2018-04-28 00:00:00,,416667.3139653649,Arapahoe,DEM
2018-05-28 00:00:00,,417097.8625485377,Arapahoe,DEM
2018-06-28 00:00:00,,419104.7013151529,Arapahoe,DEM
2018-07-28 00:00:00,,420699.961533706,Arapahoe,DEM
2018-08-28 00:00:00,,424029.8423156883,Arapahoe,DEM
2018-09-28 00:00:00,,427444.70130071504,Arapahoe,DEM
2018-10-28 00:00:00,,433667.0266594541,Arapahoe,DEM
2018-11-28 00:00:00,,435488.4615457866,Arapahoe,DEM
2018-12-28 00:00:00,,429887.63545335614,Arapahoe,DEM
2019-01-28 00:00:00,,423636.5559603709,Arapahoe,DEM
2019-02-28 00:00:00,,423260.6042396866,Arapahoe,DEM
2019-03-28 00:00:00,,423769.15915926977,Arapahoe,DEM
2012-11-28,10188.0,,Archuleta,Swing
2012-12-28,10227.0,,Archuleta,Swing
2013-01-28,10226.0,,Archuleta,Swing
2013-02-28,10240.0,,Archuleta,Swing
2013-03-28,10253.0,,Archuleta,Swing
2013-04-28,10281.0,,Archuleta,Swing
2013-05-28,10214.0,,Archuleta,Swing
2013-06-28,10238.0,,Archuleta,Swing
2013-07-28,10274.0,,Archuleta,Swing
2013-08-28,10195.0,,Archuleta,Swing
2013-09-28,10117.0,,Archuleta,Swing
2013-10-28,10112.0,,Archuleta,Swing
2013-11-28,10107.0,,Archuleta,Swing
2013-12-28,10125.0,,Archuleta,Swing
2014-01-28,9822.0,,Archuleta,Swing
2014-02-28,9523.0,,Archuleta,Swing
2014-03-28,9543.0,,Archuleta,Swing
2014-04-28,9572.0,,Archuleta,Swing
2014-05-28,9602.0,,Archuleta,Swing
2014-06-28,9632.0,,Archuleta,Swing
2014-07-28,9660.0,,Archuleta,Swing
2014-08-28,9666.0,,Archuleta,Swing
2014-09-28,9780.0,,Archuleta,Swing
2014-10-28,9836.0,,Archuleta,Swing
2014-11-28,9857.0,,Archuleta,Swing
2014-12-28,9880.0,,Archuleta,Swing
2015-01-28,9888.0,,Archuleta,Swing
2015-02-28,9481.0,,Archuleta,Swing
2015-03-28,9506.0,,Archuleta,Swing
2015-04-28,9529.0,,Archuleta,Swing
2015-05-28,9500.0,,Archuleta,Swing
2015-06-28,9524.0,,Archuleta,Swing
2015-07-28,9562.0,,Archuleta,Swing
2015-08-28,9580.0,,Archuleta,Swing
2015-09-28,9609.0,,Archuleta,Swing
2015-10-28,9667.0,,Archuleta,Swing
2015-11-28,9664.0,,Archuleta,Swing
2015-12-28,9731.0,,Archuleta,Swing
2016-01-28,9756.0,,Archuleta,Swing
2016-02-28,9816.0,,Archuleta,Swing
2016-03-28,9884.0,,Archuleta,Swing
2016-04-28,9929.0,,Archuleta,Swing
2016-05-28,9981.0,,Archuleta,Swing
2016-06-28,10004.0,,Archuleta,Swing
2016-07-28,10070.0,,Archuleta,Swing
2016-08-28,10166.0,,Archuleta,Swing
2016-09-28,10319.0,,Archuleta,Swing
2016-10-28,10514.0,,Archuleta,Swing
2016-11-28,10643.0,,Archuleta,Swing
2016-12-28,10690.0,,Archuleta,Swing
2017-01-28,10187.0,,Archuleta,Swing
2017-02-28,10211.0,,Archuleta,Swing
2017-03-28,10238.0,,Archuleta,Swing
2017-04-28,10266.0,,Archuleta,Swing
2017-05-28,10290.0,,Archuleta,Swing
2017-06-28,10340.0,,Archuleta,Swing
2017-07-28,10365.0,,Archuleta,Swing
2017-08-28,10429.0,,Archuleta,Swing
2017-09-28,10486.0,,Archuleta,Swing
2017-10-28,10560.0,,Archuleta,Swing
2017-11-28 00:00:00,,10561.465773537522,Archuleta,Swing
2017-12-28 00:00:00,,10651.084270195395,Archuleta,Swing
2018-01-28 00:00:00,,10805.096850940958,Archuleta,Swing
2018-02-28 00:00:00,,10947.104188682279,Archuleta,Swing
2018-03-28 00:00:00,,11024.556282535728,Archuleta,Swing
2018-04-28 00:00:00,,11074.072733325787,Archuleta,Swing
2018-05-28 00:00:00,,11130.30203764954,Archuleta,Swing
2018-06-28 00:00:00,,11152.24300497344,Archuleta,Swing
2018-07-28 00:00:00,,11226.367515956907,Archuleta,Swing
2018-08-28 00:00:00,,11342.76114077546,Archuleta,Swing
2018-09-28 00:00:00,,11504.28018379137,Archuleta,Swing
2018-10-28 00:00:00,,11730.507666452118,Archuleta,Swing
2018-11-28 00:00:00,,11883.504379714146,Archuleta,Swing
2018-12-28 00:00:00,,11987.958101482189,Archuleta,Swing
2019-01-28 00:00:00,,11559.745017818816,Archuleta,Swing
2019-02-28 00:00:00,,11417.445702162455,Archuleta,Swing
2019-03-28 00:00:00,,11426.387370853336,Archuleta,Swing
2012-11-28,2963.0,,Baca,REP
2012-12-28,2954.0,,Baca,REP
2013-01-28,2961.0,,Baca,REP
2013-02-28,2792.0,,Baca,REP
2013-03-28,2806.0,,Baca,REP
2013-04-28,2810.0,,Baca,REP
2013-05-28,2812.0,,Baca,REP
2013-06-28,2810.0,,Baca,REP
2013-07-28,2821.0,,Baca,REP
2013-08-28,2825.0,,Baca,REP
2013-09-28,2827.0,,Baca,REP
2013-10-28,2828.0,,Baca,REP
2013-11-28,2827.0,,Baca,REP
2013-12-28,2833.0,,Baca,REP
2014-01-28,2832.0,,Baca,REP
2014-02-28,2837.0,,Baca,REP
2014-03-28,2786.0,,Baca,REP
2014-04-28,2798.0,,Baca,REP
2014-05-28,2784.0,,Baca,REP
2014-06-28,2797.0,,Baca,REP
2014-07-28,2777.0,,Baca,REP
2014-08-28,2775.0,,Baca,REP
2014-09-28,2784.0,,Baca,REP
2014-10-28,2807.0,,Baca,REP
2014-11-28,2813.0,,Baca,REP
2014-12-28,2806.0,,Baca,REP
2015-01-28,2724.0,,Baca,REP
2015-02-28,2727.0,,Baca,REP
2015-03-28,2724.0,,Baca,REP
2015-04-28,2735.0,,Baca,REP
2015-05-28,2745.0,,Baca,REP
2015-06-28,2753.0,,Baca,REP
2015-07-28,2751.0,,Baca,REP
2015-08-28,2757.0,,Baca,REP
2015-09-28,2762.0,,Baca,REP
2015-10-28,2769.0,,Baca,REP
2015-11-28,2767.0,,Baca,REP
2015-12-28,2771.0,,Baca,REP
2016-01-28,2775.0,,Baca,REP
2016-02-28,2776.0,,Baca,REP
2016-03-28,2787.0,,Baca,REP
2016-04-28,2791.0,,Baca,REP
2016-05-28,2797.0,,Baca,REP
2016-06-28,2808.0,,Baca,REP
2016-07-28,2815.0,,Baca,REP
2016-08-28,2813.0,,Baca,REP
2016-09-28,2823.0,,Baca,REP
2016-10-28,2845.0,,Baca,REP
2016-11-28,2854.0,,Baca,REP
2016-12-28,2777.0,,Baca,REP
2017-01-28,2777.0,,Baca,REP
2017-02-28,2776.0,,Baca,REP
2017-03-28,2785.0,,Baca,REP
2017-04-28,2778.0,,Baca,REP
2017-05-28,2781.0,,Baca,REP
2017-06-28,2788.0,,Baca,REP
2017-07-28,2799.0,,Baca,REP
2017-08-28,2810.0,,Baca,REP
2017-09-28,2813.0,,Baca,REP
2017-10-28,2817.0,,Baca,REP
2017-11-28 00:00:00,,2814.089028467133,Baca,REP
2017-12-28 00:00:00,,2820.0349742493127,Baca,REP
2018-01-28 00:00:00,,2819.9961275911483,Baca,REP
2018-02-28 00:00:00,,2823.308842826492,Baca,REP
2018-03-28 00:00:00,,2802.5029719357494,Baca,REP
2018-04-28 00:00:00,,2810.2673503769065,Baca,REP
2018-05-28 00:00:00,,2806.1286217567977,Baca,REP
2018-06-28 00:00:00,,2818.334419108516,Baca,REP
2018-07-28 00:00:00,,2811.767424036001,Baca,REP
2018-08-28 00:00:00,,2809.746994254703,Baca,REP
2018-09-28 00:00:00,,2819.166950096384,Baca,REP
2018-10-28 00:00:00,,2841.653831519492,Baca,REP
2018-11-28 00:00:00,,2849.1561237878054,Baca,REP
2018-12-28 00:00:00,,2807.3498134667825,Baca,REP
2019-01-28 00:00:00,,2765.895626111771,Baca,REP
2019-02-28 00:00:00,,2761.729783225659,Baca,REP
2019-03-28 00:00:00,,2770.484127768548,Baca,REP
2012-11-28,2823.0,,Bent,Swing
2012-12-28,2814.0,,Bent,Swing
2013-01-28,2807.0,,Bent,Swing
2013-02-28,2800.0,,Bent,Swing
2013-03-28,2799.0,,Bent,Swing
2013-04-28,2799.0,,Bent,Swing
2013-05-28,2796.0,,Bent,Swing
2013-06-28,2791.0,,Bent,Swing
2013-07-28,2786.0,,Bent,Swing
2013-08-28,2786.0,,Bent,Swing
2013-09-28,2767.0,,Bent,Swing
2013-10-28,2793.0,,Bent,Swing
2013-11-28,2794.0,,Bent,Swing
2013-12-28,2787.0,,Bent,Swing
2014-01-28,2786.0,,Bent,Swing
2014-02-28,2625.0,,Bent,Swing
2014-03-28,2629.0,,Bent,Swing
2014-04-28,2641.0,,Bent,Swing
2014-05-28,2645.0,,Bent,Swing
2014-06-28,2659.0,,Bent,Swing
2014-07-28,2655.0,,Bent,Swing
2014-08-28,2662.0,,Bent,Swing
2014-09-28,2695.0,,Bent,Swing
2014-10-28,2732.0,,Bent,Swing
2014-11-28,2734.0,,Bent,Swing
2014-12-28,2736.0,,Bent,Swing
2015-01-28,2740.0,,Bent,Swing
2015-02-28,2736.0,,Bent,Swing
2015-03-28,2748.0,,Bent,Swing
2015-04-28,2752.0,,Bent,Swing
2015-05-28,2759.0,,Bent,Swing
2015-06-28,2756.0,,Bent,Swing
2015-07-28,2759.0,,Bent,Swing
2015-08-28,2765.0,,Bent,Swing
2015-09-28,2755.0,,Bent,Swing
2015-10-28,2787.0,,Bent,Swing
2015-11-28,2784.0,,Bent,Swing
2015-12-28,2791.0,,Bent,Swing
2016-01-28,2787.0,,Bent,Swing
2016-02-28,2790.0,,Bent,Swing
2016-03-28,2801.0,,Bent,Swing
2016-04-28,2808.0,,Bent,Swing
2016-05-28,2829.0,,Bent,Swing
2016-06-28,2830.0,,Bent,Swing
2016-07-28,2841.0,,Bent,Swing
2016-08-28,2853.0,,Bent,Swing
2016-09-28,2851.0,,Bent,Swing
2016-10-28,2943.0,,Bent,Swing
2016-11-28,2966.0,,Bent,Swing
2016-12-28,2974.0,,Bent,Swing
2017-01-28,2955.0,,Bent,Swing
2017-02-28,2955.0,,Bent,Swing
2017-03-28,2965.0,,Bent,Swing
2017-04-28,2970.0,,Bent,Swing
2017-05-28,2962.0,,Bent,Swing
2017-06-28,2960.0,,Bent,Swing
2017-07-28,2975.0,,Bent,Swing
2017-08-28,2980.0,,Bent,Swing
2017-09-28,2995.0,,Bent,Swing
2017-10-28,3010.0,,Bent,Swing
2017-11-28 00:00:00,,3003.2041805144954,Bent,Swing
2017-12-28 00:00:00,,3023.6084924452134,Bent,Swing
2018-01-28 00:00:00,,3016.914468862263,Bent,Swing
2018-02-28 00:00:00,,3176.6267788371792,Bent,Swing
2018-03-28 00:00:00,,3194.315719076785,Bent,Swing
2018-04-28 00:00:00,,3196.5379048997866,Bent,Swing
2018-05-28 00:00:00,,3233.782473708147,Bent,Swing
2018-06-28 00:00:00,,3222.360156502716,Bent,Swing
2018-07-28 00:00:00,,3247.693599559465,Bent,Swing
2018-08-28 00:00:00,,3264.4714053316748,Bent,Swing
2018-09-28 00:00:00,,3229.026705416952,Bent,Swing
2018-10-28 00:00:00,,3373.582664467189,Bent,Swing
2018-11-28 00:00:00,,3416.649467417374,Bent,Swing
2018-12-28 00:00:00,,3433.6744681943496,Bent,Swing
2019-01-28 00:00:00,,3414.9091864545144,Bent,Swing
2019-02-28 00:00:00,,3417.944694031731,Bent,Swing
2019-03-28 00:00:00,,3435.4512217029883,Bent,Swing
2012-11-28,248959.0,,Boulder,DEM
2012-12-28,249535.0,,Boulder,DEM
2013-01-28,242563.0,,Boulder,DEM
2013-02-28,242564.0,,Boulder,DEM
2013-03-28,242673.0,,Boulder,DEM
2013-04-28,242685.0,,Boulder,DEM
2013-05-28,242974.0,,Boulder,DEM
2013-06-28,243294.0,,Boulder,DEM
2013-07-28,243695.0,,Boulder,DEM
2013-08-28,244403.0,,Boulder,DEM
2013-09-28,245065.0,,Boulder,DEM
2013-10-28,245717.0,,Boulder,DEM
2013-11-28,245922.0,,Boulder,DEM
2013-12-28,246781.0,,Boulder,DEM
2014-01-28,247177.0,,Boulder,DEM
2014-02-28,246568.0,,Boulder,DEM
2014-03-28,246478.0,,Boulder,DEM
2014-04-28,247013.0,,Boulder,DEM
2014-05-28,247504.0,,Boulder,DEM
2014-06-28,248112.0,,Boulder,DEM
2014-07-28,248971.0,,Boulder,DEM
2014-08-28,249363.0,,Boulder,DEM
2014-09-28,251457.0,,Boulder,DEM
2014-10-28,253029.0,,Boulder,DEM
2014-11-28,254027.0,,Boulder,DEM
2014-12-28,242427.0,,Boulder,DEM
2015-01-28,242708.0,,Boulder,DEM
2015-02-28,242733.0,,Boulder,DEM
2015-03-28,242781.0,,Boulder,DEM
2015-04-28,243368.0,,Boulder,DEM
2015-05-28,243622.0,,Boulder,DEM
2015-06-28,244062.0,,Boulder,DEM
2015-07-28,244871.0,,Boulder,DEM
2015-08-28,245567.0,,Boulder,DEM
2015-09-28,246449.0,,Boulder,DEM
2015-10-28,247616.0,,Boulder,DEM
2015-11-28,248239.0,,Boulder,DEM
2015-12-28,248807.0,,Boulder,DEM
2016-01-28,249467.0,,Boulder,DEM
2016-02-28,249362.0,,Boulder,DEM
2016-03-28,250581.0,,Boulder,DEM
2016-04-28,252233.0,,Boulder,DEM
2016-05-28,252723.0,,Boulder,DEM
2016-06-28,253558.0,,Boulder,DEM
2016-07-28,254287.0,,Boulder,DEM
2016-08-28,255721.0,,Boulder,DEM
2016-09-28,259101.0,,Boulder,DEM
2016-10-28,263991.0,,Boulder,DEM
2016-11-28,266217.0,,Boulder,DEM
2016-12-28,236061.0,,Boulder,DEM
2017-01-28,236044.0,,Boulder,DEM
2017-02-28,236001.0,,Boulder,DEM
2017-03-28,236336.0,,Boulder,DEM
2017-04-28,236659.0,,Boulder,DEM
2017-05-28,236764.0,,Boulder,DEM
2017-06-28,237114.0,,Boulder,DEM
2017-07-28,237017.0,,Boulder,DEM
2017-08-28,237729.0,,Boulder,DEM
2017-09-28,238560.0,,Boulder,DEM
2017-10-28,239854.0,,Boulder,DEM
2017-11-28 00:00:00,,239625.4798211186,Boulder,DEM
2017-12-28 00:00:00,,240973.9642917601,Boulder,DEM
2018-01-28 00:00:00,,240924.74607943097,Boulder,DEM
2018-02-28 00:00:00,,241055.69403028922,Boulder,DEM
2018-03-28 00:00:00,,241249.43107823847,Boulder,DEM
2018-04-28 00:00:00,,242580.1444209622,Boulder,DEM
2018-05-28 00:00:00,,242971.41704227286,Boulder,DEM
2018-06-28 00:00:00,,243657.06125382375,Boulder,DEM
2018-07-28 00:00:00,,244611.0578692112,Boulder,DEM
2018-08-28 00:00:00,,245277.61613443698,Boulder,DEM
2018-09-28 00:00:00,,248404.01736228704,Boulder,DEM
2018-10-28 00:00:00,,251145.27112489013,Boulder,DEM
2018-11-28 00:00:00,,253363.22323735149,Boulder,DEM
2018-12-28 00:00:00,,234509.97270188254,Boulder,DEM
2019-01-28 00:00:00,,236055.8147084274,Boulder,DEM
2019-02-28 00:00:00,,233333.99650179426,Boulder,DEM
2019-03-28 00:00:00,,235378.83433123477,Boulder,DEM
2012-11-28,42770.0,,Broomfield,DEM
2012-12-28,42862.0,,Broomfield,DEM
2013-01-28,41392.0,,Broomfield,DEM
2013-02-28,41419.0,,Broomfield,DEM
2013-03-28,41508.0,,Broomfield,DEM
2013-04-28,41539.0,,Broomfield,DEM
2013-05-28,41614.0,,Broomfield,DEM
2013-06-28,41696.0,,Broomfield,DEM
2013-07-28,41812.0,,Broomfield,DEM
2013-08-28,42030.0,,Broomfield,DEM
2013-09-28,42224.0,,Broomfield,DEM
2013-10-28,42450.0,,Broomfield,DEM
2013-11-28,42433.0,,Broomfield,DEM
2013-12-28,42452.0,,Broomfield,DEM
2014-01-28,42927.0,,Broomfield,DEM
2014-02-28,43125.0,,Broomfield,DEM
2014-03-28,41663.0,,Broomfield,DEM
2014-04-28,41798.0,,Broomfield,DEM
2014-05-28,41901.0,,Broomfield,DEM
2014-06-28,42051.0,,Broomfield,DEM
2014-07-28,42325.0,,Broomfield,DEM
2014-08-28,42462.0,,Broomfield,DEM
2014-09-28,43435.0,,Broomfield,DEM
2014-10-28,43915.0,,Broomfield,DEM
2014-11-28,44018.0,,Broomfield,DEM
2014-12-28,44180.0,,Broomfield,DEM
2015-01-28,43062.0,,Broomfield,DEM
2015-02-28,43106.0,,Broomfield,DEM
2015-03-28,43250.0,,Broomfield,DEM
2015-04-28,43458.0,,Broomfield,DEM
2015-05-28,43625.0,,Broomfield,DEM
2015-06-28,43758.0,,Broomfield,DEM
2015-07-28,43976.0,,Broomfield,DEM
2015-08-28,44141.0,,Broomfield,DEM
2015-09-28,44364.0,,Broomfield,DEM
2015-10-28,44639.0,,Broomfield,DEM
2015-11-28,44691.0,,Broomfield,DEM
2015-12-28,44980.0,,Broomfield,DEM
2016-01-28,45244.0,,Broomfield,DEM
2016-02-28,45499.0,,Broomfield,DEM
2016-03-28,45807.0,,Broomfield,DEM
2016-04-28,46126.0,,Broomfield,DEM
2016-05-28,46495.0,,Broomfield,DEM
2016-06-28,46902.0,,Broomfield,DEM
2016-07-28,47333.0,,Broomfield,DEM
2016-08-28,47800.0,,Broomfield,DEM
2016-09-28,48391.0,,Broomfield,DEM
2016-10-28,49517.0,,Broomfield,DEM
2016-11-28,49959.0,,Broomfield,DEM
2016-12-28,50222.0,,Broomfield,DEM
2017-01-28,48107.0,,Broomfield,DEM
2017-02-28,48140.0,,Broomfield,DEM
2017-03-28,48228.0,,Broomfield,DEM
2017-04-28,48330.0,,Broomfield,DEM
2017-05-28,48621.0,,Broomfield,DEM
2017-06-28,48807.0,,Broomfield,DEM
2017-07-28,49055.0,,Broomfield,DEM
2017-08-28,49327.0,,Broomfield,DEM
2017-09-28,49557.0,,Broomfield,DEM
2017-10-28,49925.0,,Broomfield,DEM
2017-11-28 00:00:00,,50001.48838083085,Broomfield,DEM
2017-12-28 00:00:00,,50334.99855568003,Broomfield,DEM
2018-01-28 00:00:00,,50907.90307234379,Broomfield,DEM
2018-02-28 00:00:00,,51167.006592171194,Broomfield,DEM
2018-03-28 00:00:00,,51406.96613385469,Broomfield,DEM
2018-04-28 00:00:00,,51719.07609817167,Broomfield,DEM
2018-05-28 00:00:00,,52063.850576342484,Broomfield,DEM
2018-06-28 00:00:00,,52464.04626191937,Broomfield,DEM
2018-07-28 00:00:00,,52881.911480763614,Broomfield,DEM
2018-08-28 00:00:00,,53344.46571133755,Broomfield,DEM
2018-09-28 00:00:00,,53943.36811508199,Broomfield,DEM
